CODIGO,EMPRESA,TICKER,CNPJ,DATA ACIONISTAS,FISICOS,JURIDICOS,INSTITUCIONAIS,URL B3
25291,3R PETROLEUM,RRRP3,12.091.809/0001-55,11/12/2020,4225,17,109,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=25291
16284,524 PARTICIP,QVQP3B,01.851.771/0001-55,05/03/2020,0,1,1,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=16284
20958,ABC BRASIL,ABCB4,28.195.667/0001-06,29/05/2020,40944,429,253,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=20958
5380,ACO ALTONA,EALT3,82.643.537/0001-34,02/06/2020,4364,28,13,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=5380
21725,ADVANCED-DH,?,10.345.009/0001-98,31/12/2018,694,15,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=21725
25283,AERIS,AERI3,12.528.708/0001-07,29/09/2020,20930,36,217,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=25283
19313,AES ELPA,?,01.917.705/0001-30,20/04/2017,15915,4058,325,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=19313
16527,AES SUL,?,02.016.440/0001-62,29/04/2019,0,1,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=16527
18350,AES TIETE,?,02.998.609/0001-27,05/08/2015,20152,180,1261,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=18350
18970,AES TIETE E,TIET11,04.128.563/0001-10,13/02/2020,116741,551,438,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=18970
20150,AFLUENTE,?,07.620.094/0001-40,17/03/2017,1898,273,6,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=20150
22179,AFLUENTE T,AFLT3,10.338.320/0001-00,15/04/2019,1986,276,3,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=22179
19437,AGCONCESSOES,?,03.601.314/0001-38,22/03/2017,9,1,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=19437
19062,AGPART,CANT3B,04.031.960/0001-70,12/04/2019,3,1,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=19062
80080,AGRENCO,?,08.943.312/0001-40,01/10/2013,5834,55,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=80080
16705,ALEF S/A,ALEF3B,02.217.319/0001-07,05/03/2020,1,0,1,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=16705
4707,ALFA CONSORC,BRGE11,17.193.806/0001-46,24/04/2020,15072,1490,8,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=4707
3891,ALFA FINANC,CRIV3,17.167.412/0001-13,24/04/2020,4007,360,17,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=3891
9954,ALFA HOLDING,RPAD3,17.167.396/0001-69,24/04/2020,11934,1458,6,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=9954
1384,ALFA INVEST,BRIV3,60.770.336/0001-65,24/04/2020,17919,1409,13,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=1384
21032,ALGAR TELEC,?,71.208.516/0001-74,29/04/2020,531,286,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=21032
21300,ALIANSCE,?,06.082.980/0001-03,29/04/2019,2403,301,6,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=21300
22357,ALIANSCSONAE,ALSO3,05.878.397/0001-32,30/04/2020,9375,18,559,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=22357
12823,ALIPERTI,APTI3,61.156.931/0001-78,29/04/2019,4,4,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=12823
15300,ALL NORTE,FRRN3B,24.962.466/0001-36,25/04/2019,1,5,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=15300
17930,ALL PAULISTA,?,02.502.844/0001-66,30/04/2019,0,1,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=17930
24058,ALLIAR,AALR3,42.771.949/0001-35,23/04/2020,5512,52,141,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=24058
10456,ALPARGATAS,ALPA3,61.079.117/0001-05,30/04/2020,16232,690,166,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=10456
22217,ALPER S.A.,APER3,11.721.921/0001-60,30/10/2020,4360,33,66,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=22217
25275,ALPHAVILLE,AVLL3,16.811.931/0001-00,28/01/2021,373,3,44,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=25275
18066,ALTERE SEC,?,02.783.423/0001-50,30/04/2020,2,0,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=18066
23183,ALTUS S/A,?,92.859.974/0001-43,28/04/2017,0,1,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=23183
21490,ALUPAR,ALUP11,08.364.948/0001-38,27/04/2020,29439,623,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=21490
922,AMAZONIA,BAZA3,04.902.979/0001-44,31/12/2019,14528,509,22,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=922
18112,AMBEV,?,02.808.708/0001-07,30/07/2013,0,1,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=18112
23264,AMBEV S/A,ABEV3,07.526.557/0001-00,05/06/2020,278836,2081,750,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=23264
24961,AMBIPAR,AMBP3,12.648.266/0001-24,26/08/2020,5466,91,189,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=24961
3050,AMPLA ENERG,CBEE3,33.050.071/0001-58,30/06/2020,889,44,6,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=3050
23248,ANIMA,ANIM3,09.288.252/0001-32,18/02/2021,12423,448,447,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=23248
21512,AQUILLA SEC,?,09.439.783/0001-89,29/04/2016,0,1,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=21512
18651,ARAUCARIA,VDNP3B,03.616.277/0001-31,16/01/2014,1,0,1,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=18651
22349,AREZZO CO,ARZZ3,16.590.234/0001-76,10/06/2020,30457,86,248,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=22349
19771,ARTERIS,?,02.919.555/0001-67,10/02/2017,0,4,90,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=19771
25372,ASSAI,ASAI3,06.057.223/0001-71,31/12/2020,0,1,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=25372
19100,ATMASA,?,04.032.433/0001-80,30/04/2020,2944,19,37,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=19100
15423,ATOMPAR,ATOM3,00.359.742/0001-08,30/04/2020,3582,20,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=15423
80187,AURA 360,AURA33,07.857.093/0001-14,31/05/2019,53,29,1,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=80187
20192,AUTOBAN,?,02.451.848/0001-62,08/04/2020,0,1,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=20192
11975,AZEVEDO,AZEV3,61.351.532/0001-68,30/12/2020,5755,21,12,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=11975
24112,AZUL,AZUL4,09.305.994/0001-29,10/08/2020,189318,1455,56,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=24112
20990,B2W DIGITAL,BTOW3,00.776.574/0001-56,30/04/2020,11323,712,373,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=20990
19607,BAESA,?,04.781.143/0001-39,30/04/2014,0,5,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=19607
701,BAHEMA,BAHI3,45.987.245/0001-92,29/09/2020,1154,52,21,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=701
24600,BANCO BMG,BMGB4,61.186.680/0001-74,30/04/2020,30170,345,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=24600
24406,BANCO INTER,BIDI11,00.416.968/0001-01,27/08/2020,159374,158,451,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=24406
21199,BANCO PAN,BPAN4,59.285.411/0001-13,04/12/2020,61727,258,282,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=21199
1120,BANESE,BGIP3,13.009.717/0001-46,20/07/2020,3167,336,14,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=1120
1155,BANESTES,BEES3,28.127.603/0001-78,18/11/2020,16815,61,15,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=1155
1171,BANPARA,BPAR3,04.913.711/0001-08,15/04/2020,201,122,1,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=1171
1210,BANRISUL,BRSR3,92.702.067/0001-96,25/04/2019,57406,3977,799,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=1210
80160,BANSANTANDER,?,05.707.616/0001-10,23/03/2018,4060584,37091,11123,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=80160
1520,BARDELLA,BDLL3,60.851.615/0001-53,30/04/2019,1024,18,17,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=1520
21920,BARIGUI SEC,?,10.608.405/0001-60,11/04/2016,2,1,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=21920
15458,BATTISTELLA,BTTL3,42.331.462/0001-31,30/04/2020,701,14,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=15458
1562,BAUMER,BALM3,61.374.161/0001-30,31/07/2020,569,17,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=1562
24660,BBMLOGISTICA,BBML3,01.107.327/0001-20,18/12/2019,2,0,1,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=24660
23159,BBSEGURIDADE,BBSE3,17.344.597/0001-94,22/04/2020,127446,2237,1330,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=23159
16233,BELAPART,?,01.608.571/0001-76,23/12/2015,2,0,1,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=16233
20656,BEMATECH,?,82.373.077/0001-71,28/10/2015,0,1,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=20656
25500,BEMOBI TECH,BMOB3,09.042.817/0001-05,11/02/2021,12916,294,378,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=25500
19747,BETA SECURIT,?,07.021.459/0001-10,04/01/2019,0,1,1,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=19747
17884,BETAPART,BETP3B,02.762.124/0001-30,28/04/2014,4,0,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=17884
1694,BIC MONARK,BMKS3,56.992.423/0001-90,30/04/2020,456,22,1,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=1694
21113,BICBANCO,?,07.450.604/0001-89,30/04/2015,0,0,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=21113
15121,BICLEASING,?,69.720.910/0001-45,28/04/2017,0,2,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=15121
19305,BIOMM,BIOM3,04.752.991/0001-10,06/10/2020,2354,94,17,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=19305
22845,BIOSEV,BSEV3,15.527.906/0001-36,02/09/2020,4854,15,32,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=22845
80179,BIOTOSCANA,?,19.688.956/0001-56,25/11/2019,3144,28,77,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=80179
24317,BK BRASIL,BKBR3,13.574.594/0001-96,20/11/2020,27758,127,378,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=24317
16772,BNDESPAR,?,00.383.281/0001-09,30/04/2019,0,1,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=16772
25135,BOA VISTA,BOAS3,11.725.176/0001-27,31/08/2020,0,2,4,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=25135
12190,BOMBRIL,BOBR3,50.564.053/0001-03,27/04/2020,5644,39,26,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=12190
16560,BONAIRE PART,?,02.117.801/0001-67,26/04/2017,1,1,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=16560
23108,BPMB I PART,?,15.483.430/0001-89,02/06/2015,0,1,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=23108
21180,BR BROKERS,BBRK3,08.613.550/0001-98,26/04/2020,9251,16,82,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=21180
23710,BR HOME,HCBR3,11.102.250/0001-59,10/10/2016,1,1,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=23710
19909,BR MALLS PAR,BRML3,06.977.745/0001-91,02/07/2020,43184,199,1046,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=19909
22500,BR PHARMA,BPHA3,11.395.624/0001-71,30/04/2018,0,0,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=22500
19925,BR PROPERT,BRPR3,06.977.751/0001-49,24/04/2020,5006,44,428,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=19925
906,BRADESCO,BBDC3,60.746.948/0001-12,16/04/2020,498544,35389,1324,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=906
19640,BRADESCO LSG,?,47.509.120/0001-82,30/04/2020,0,1,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=19640
18724,BRADESPAR,BRAP3,03.847.461/0001-92,21/01/2021,97002,10966,424,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=18724
1023,BRASIL,BBAS11,00.000.000/0001-91,30/07/2020,699767,14067,1548,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=1023
20036,BRASILAGRO,AGRO3,07.628.528/0001-59,22/01/2021,16997,101,180,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=20036
4820,BRASKEM,BRKM3,42.150.391/0001-70,29/05/2020,59835,3373,368,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=4820
19720,BRAZIL REALT,?,07.119.838/0001-48,30/04/2020,0,2,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=19720
17922,BRAZILIAN FR,?,02.762.113/0001-50,30/04/2020,0,1,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=17922
18759,BRAZILIAN SC,?,03.767.538/0001-14,30/04/2020,0,1,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=18759
14206,BRB BANCO,BSLI3,00.000.208/0001-00,31/07/2020,12380,32,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=14206
20672,BRC SECURIT,?,08.653.753/0001-08,26/06/2020,0,1,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=20672
16292,BRF SA,BRFS3,01.838.723/0001-27,27/04/2020,59091,1871,34,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=16292
20265,BROOKFIELD,?,07.700.557/0001-84,29/04/2016,0,4,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=20265
19895,BRPR 45 SEC,?,07.088.416/0001-52,05/05/2017,0,2,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=19895
19976,BRPR 52 SEC,?,07.033.882/0001-30,30/04/2015,0,2,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=19976
19941,BRPR 55 SEC,?,07.710.591/0001-30,28/04/2017,0,2,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=19941
19984,BRPR 56 SEC,?,06.137.677/0001-52,31/12/2019,0,1,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=19984
23817,BRQ,BRQB3,36.542.025/0001-64,20/04/2020,15,2,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=23817
22616,BTGP BANCO,BPAC11,30.306.294/0001-45,26/08/2020,47647,1612,682,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=22616
20133,BV LEASING,?,01.858.774/0001-10,30/04/2017,0,1,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=20133
19119,CABINDA PART,CABI3B,04.030.182/0001-02,05/07/2016,1,1,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=19119
22683,CACHOEIRA,?,05.336.882/0001-84,18/08/2011,0,1,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=22683
19135,CACONDE PART,CACO3B,04.031.213/0001-31,20/06/2016,1,1,0,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=19135
2062,CAF BRASILIA,?,25.869.736/0001-21,29/04/2011,2192,35,15,http://www.b3.com.br/pt_br/produtos-e-servicos/negociacao/renda-variavel/empresas-listadas.htm?codigo=2062
